3.261519999999999868e+02
4.374420000000000073e+02
4.121970000000000027e+02
3.784019999999999868e+02
3.613990000000000009e+02
3.503849999999999909e+02
3.414769999999999754e+02
3.587789999999999964e+02
3.480489999999999782e+02
3.479350000000000023e+02
