1.867076988582995227e+02
2.588636751751564020e+02
1.192011368005011178e+02
1.479780458583627762e+02
1.633128570208249641e+02
1.382943162224747198e+02
1.514147235055195608e+02
2.486629542864390601e+02
1.428264378804149999e+02
1.646494581725166029e+02
